2022-05-16 03:52:31.876 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Replication Recovery was successful.
2022-05-16 03:52:31.876 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Registering as Active after recovery.
2022-05-16 03:52:31.887 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Updating version bucket highest from index after successful recovery.
2022-05-16 03:52:31.887 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1732953402913062912
2022-05-16 03:52:31.891 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Finished recovery process, successful=[true] msTimeTaken=2966.0
2022-05-16 03:52:31.891 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Finished recovery process. recoveringAfterStartup=true msTimeTaken=2967.0
2022-05-16 03:52:31.893 INFO  (zkCallback-11-thread-1) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [4])
2022-05-16 03:52:31.894 INFO  (zkCallback-11-thread-2) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [4])
2022-05-16 03:53:03.472 INFO  (qtp507819576-22) [ x:collection2_shard3_replica_n13] o.a.s.h.a.CoreAdminOperation core create command qt=/admin/cores&coreNodeName=core_node15&collection.configName=collection2&newCollection=true&name=collection2_shard3_replica_n13&action=CREATE&numShards=4&collection=collection2&shard=shard3&wt=javabin&version=2&replicaType=NRT
2022-05-16 03:53:03.479 INFO  (qtp507819576-19) [ x:collection2_shard1_replica_n14] o.a.s.h.a.CoreAdminOperation core create command qt=/admin/cores&coreNodeName=core_node16&collection.configName=collection2&newCollection=true&name=collection2_shard1_replica_n14&action=CREATE&numShards=4&collection=collection2&shard=shard1&wt=javabin&version=2&replicaType=NRT
2022-05-16 03:53:03.652 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:53:03.664 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-05-16 03:53:03.760 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:53:03.786 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.s.IndexSchema Schema name=default-config
2022-05-16 03:53:04.232 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-05-16 03:53:04.232 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.c.CoreContainer Creating SolrCore 'collection2_shard3_replica_n13' using configuration from configset collection2, trusted=true
2022-05-16 03:53:04.239 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.c.SolrCore Opening new SolrCore at [/home/haseeb/Desktop/DC_Project/solr/example/cloud/node4/solr/collection2_shard3_replica_n13], dataDir=[/home/haseeb/Desktop/DC_Project/solr/example/cloud/node4/solr/collection2_shard3_replica_n13/data/]
2022-05-16 03:53:04.270 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
